Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Image
41880602,Fleishman Is in Trouble,Taffy Brodesser-Akner,"Brodesser-Akner, Taffy",,525510877,9780525510871,4,Random House,Hardcover,373,2019,2019,2019/12/18,2019/12/18,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1556374309i/41880602.jpg
43708884,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,"Mackesy, Charlie",,1529105102,9781529105100,5,Ebury Press,Hardcover,128,2019,2019,2019/12/26,2019/12/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1579017235i/43708884.jpg
12280031,"So Brave, Young and Handsome",Leif Enger,"Enger, Leif",,1555848494,9781555848491,4,Grove Press,Kindle Edition,316,2009,2008,2020/08/10,2019/12/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328309076i/12280031.jpg
42519313,Nothing to See Here,Kevin    Wilson,"Wilson, Kevin",,62913484,9780062913487,2,Ecco,ebook,288,2019,2019,2020/01/04,2020/01/04,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1559591792i/42519313.jpg
44318414,The Dutch House,Ann Patchett,"Patchett, Ann",,62963678,9780062963673,3,Harper,Hardcover,337,2019,2019,2020/01/13,2020/01/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1552334367i/44318414.jpg
38357895,Convenience Store Woman,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,,,2,Portobello Books,Paperback,163,2018,2016,2020/01/16,2020/01/16,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1523623053i/38357895.jpg
3972188,"Vita Nostra (Метаморфозы, #1)",Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Марина Дяченко, Сергей Дяченко",5699206736,9785699206735,3,Эксмо,Hardcover,448,2008,2007,2020/01/23,2020/01/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1527796306i/3972188.jpg
44287149,The Great Pretender: The Undercover Mission That Changed Our Understanding of Madness,Susannah Cahalan,"Cahalan, Susannah",,1538715287,9781538715284,4,Grand Central Publishing,Hardcover,382,2019,2019,2020/01/27,2020/01/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1553111243i/44287149.jpg
43697186,Red at the Bone,Jacqueline Woodson,"Woodson, Jacqueline",,525535276,9780525535270,3,Riverhead Books,Hardcover,196,2019,2019,2020/01/30,2020/01/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1555530960i/43697186.jpg
49379738,Dear Edward,Ann Napolitano,"Napolitano, Ann",,1984854798,9781984854797,4,Dial Press,Kindle Edition,352,2020,2020,2020/02/21,2020/02/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1562816725l/49379738.jpg
79670,Mary and O'Neil,Justin Cronin,"Cronin, Justin",,385333595,9780385333597,4,Random House Publishing Group,Paperback,256,2002,2001,2020/02/05,2020/02/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924095i/79670.jpg
33585392,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,,,3,Knopf,Hardcover,63,2017,2017,2020/02/08,2020/02/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1743878805i/33585392.jpg
38085814,The Salt Path,Raynor Winn,"Winn, Raynor",,241349648,9780241349649,3,Michael Joseph,Hardcover,288,2018,2018,2020/02/08,2020/02/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1520119402i/38085814.jpg
43684727,The Grammarians,Cathleen Schine,"Schine, Cathleen",Hillary Huber,125024174X,9781250241740,3,Macmillan Audio,Audio CD,8,2019,2019,2020/02/15,2020/02/15,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1556830342i/43684727.jpg
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,000720230X,9780007202300,5,HarperCollins Publishers,Hardcover,240,2005,1951,2020/02/27,2020/02/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1308814880i/121749.jpg
45754981,The Glass Hotel,Emily St. John Mandel,"Mandel, Emily St. John",,525521143,9780525521143,2,Alfred A. Knopf,Hardcover,307,2020,2020,2020/04/05,2020/02/28,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1564199892i/45754981.jpg
24983,"Doomsday Book (Oxford Time Travel, #1)",Connie Willis,"Willis, Connie",,,,4,Bantam Spectra,Mass Market Paperback,578,1992,1992,2020/03/01,2020/03/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403972500i/24983.jpg
77773,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis,"Willis, Connie",,553575384,9780553575385,3,Bantam Books,Mass Market Paperback,493,1998,1997,2020/03/20,2020/03/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1469410460i/77773.jpg
10194157,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,"Bardugo, Leigh",,1250048117,9781250048110,2,Henry Holt & Company,Hardcover,358,2012,2012,2020/03/26,2020/03/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1339533695i/10194157.jpg
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,006112527X,9780061125270,5,HarperCollins,Hardcover,248,2006,1952,2020/03/26,2020/03/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1661032500i/140225.jpg
45915136,"Here for It; Or, How to Save Your Soul in America: Essays",R. Eric Thomas,"Thomas, R. Eric",,525621032,9780525621034,3,Ballantine Books,Hardcover,264,2020,2020,2020/03/28,2020/03/28,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1575341409i/45915136.jpg
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,,,5,HarperCollins,Paperback,243,2008,1953,2020/04/01,2020/04/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1661032839i/65641.jpg
40940157,Swamplandia!,Karen Russell,"Russell, Karen",,,,4,Vintage,Kindle Edition,418,2011,2011,2020/04/03,2020/04/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1532478763i/40940157.jpg
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,439861365,9780439861366,3,Scholastic Inc,Paperback,224,1995,1954,2020/04/04,2020/04/04,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1703358949i/84119.jpg
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,60764902,9780060764906,5,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,2020/04/07,2020/04/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1308814770i/65605.jpg
45289222,Writers & Lovers,Lily King,"King, Lily",,,,4,Grove Press,Hardcover,320,2020,2020,2020/04/07,2020/04/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1580228175i/45289222.jpg
53050139,Inland,Téa Obreht,"Obreht, Téa",,059313267X,9780593132678,2,Random House,Paperback,384,2019,2019,2020/04/13,2020/04/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1568469118l/53050139.jpg
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,7202326,9780007202324,5,HarperCollins Publishers,Paperback,288,2005,1956,2020/04/09,2020/04/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1308814830i/84369.jpg
4710992,Treasure Island,Nancy Fletcher-Blume,"Fletcher-Blume, Nancy","Robert Louis Stevenson, Jerry Dillingham",1403712522,9781403712523,3,Intervisual Books Inc,Hardcover,192,2008,2014,2020/04/11,2020/04/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331429122i/4710992.jpg
729630,Seabird,Holling Clancy Holling,"Holling, Holling Clancy",,395266815,9780395266816,5,Clarion Books,Paperback,64,1978,1948,2020/04/13,2020/04/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348590610i/729630.jpg
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo,"DiCamillo, Kate",Bagram Ibatoulline,763625892,9780763625894,5,Candlewick Press,Hardcover,228,2006,2006,2020/04/19,2020/04/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1361121815i/37186.jpg
7354,The Shipping News,Annie Proulx,"Proulx, Annie",,743225422,9780743225427,4,Scribner,Paperback,337,2002,1993,2020/04/25,2020/04/25,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1554192241i/7354.jpg
119247,"The Great Brain (Great Brain, #1)",John D. Fitzgerald,"Fitzgerald, John D.",Mercer Mayer,142400580,9780142400586,4,Puffin Books,Paperback,175,2004,1967,2020/04/27,2020/04/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1311781413i/119247.jpg
44074800,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,"Hendrix, Grady",,,,3,Quirk Books,Kindle Edition,410,2020,2020,2020/04/29,2020/04/28,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1584222716i/44074800.jpg
1481198,The Changeling,Joy Williams,"Williams, Joy",,385081545,9780385081542,2,Doubleday,Hardcover,201,1978,1978,2020/05/01,2020/05/01,,,read,https://covers.openlibrary.org/b/id/4433189-L.jpg
44298313,All My Mother's Lovers,Ilana Masad,"Masad, Ilana",,,,2,Dutton,Hardcover,336,2020,2020,2020/11/09,2020/05/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1573110913i/44298313.jpg
53122391,A Children's Bible,Lydia Millet,"Millet, Lydia",,1324005033,9781324005032,2,W. W. Norton  Company,Hardcover,224,2020,2020,2020/05/27,2020/05/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1572903380l/53122391.jpg
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,312282990,9780312282998,4,Picador USA,Paperback,639,2001,2000,2020/05/06,2020/05/06,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1503806495i/3985.jpg
48635845,Little Eyes,Samanta Schweblin,"Schweblin, Samanta",Megan McDowell,525541365,9780525541363,2,Riverhead Books,Hardcover,256,2020,2018,2020/09/30,2020/05/09,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1576535877i/48635845.jpg
40988964,"The Department of Sensitive Crimes (Detective Varg, #1)",Alexander McCall Smith,"Smith, Alexander McCall",,1524748218,9781524748210,2,Pantheon Books / Knopf Doubleday,Hardcover,240,2019,2019,2020/05/14,2020/05/14,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1534148336i/40988964.jpg
30285766,The Hunger,Alma Katsu,"Katsu, Alma",,735212511,9780735212510,2,G.P. Putnam’s Sons,Hardcover,376,2018,2018,2020/05/15,2020/05/15,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1497803277i/30285766.jpg
28110852,The Girl Who Drank the Moon,Kelly Barnhill,"Barnhill, Kelly",,1616205679,9781616205676,4,"Little, Brown Books for Young Readers",Hardcover,388,2016,2016,2020/05/15,2020/05/15,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1485376116i/28110852.jpg
28815371,The Mothers,Brit Bennett,"Bennett, Brit",,399184511,9780399184512,3,Riverhead Books,Hardcover,288,2016,2016,2020/09/22,2020/05/17,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460652458i/28815371.jpg
33600,Shantaram,Gregory David Roberts,"Roberts, Gregory David",,192076920X,9781920769208,4,Scribe,Paperback,936,2004,2003,2022/10/05,2020/05/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1333482282i/33600.jpg
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel",307593312,9780307593313,4,Knopf,Hardcover,944,2011,2009,2020/05/26,2020/05/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1483103331i/10357575.jpg
46033842,"The Empire of Gold (The Daevabad Trilogy, #3)",S.A. Chakraborty,"Chakraborty, S.A.",,8239495,9780008239497,3,Harper Voyager,Hardcover,766,2020,2020,2020/09/29,2020/05/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1562854557i/46033842.jpg
50088631,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,"Kolker, Robert",,038554376X,9780385543767,5,Doubleday,Hardcover,377,2020,2020,2020/05/29,2020/05/29,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1569289026l/50088631.jpg
17701,"More Adventures of the Great Brain (Great Brain, #2)",John D. Fitzgerald,"Fitzgerald, John D.",Mercer Mayer,142400653,9780142400654,4,Puffin Books,Paperback,176,2004,1969,2020/06/07,2020/06/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389556615i/17701.jpg
51231889,Nobody Will Tell You This But Me: A True (as Told to Me) Story,Bess Kalb,"Kalb, Bess",,525654712,9780525654711,4,Knopf Publishing Group,Hardcover,224,2020,2020,2020/06/08,2020/06/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1567522860l/51231889.jpg
1301916,"The Boys: Or, Waiting for the Electrician's Daughter",John Terpstra,"Terpstra, John",,1554470110,9781554470112,5,Gaspereau Pr,Paperback,160,2005,2005,2020/06/11,2020/06/11,,,read,https://covers.openlibrary.org/b/id/1871103-L.jpg
119253,"Me and My Little Brain (Great Brain, #3)",John D. Fitzgerald,"Fitzgerald, John D.",Mercer Mayer,142400645,9780142400647,4,Puffin Books,Paperback,160,2004,1971,2020/06/10,2020/06/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388303992i/119253.jpg
7945049,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",Louise Penny,"Penny, Louise",,312377045,9780312377045,3,Minotaur Books,Hardcover,371,2010,2010,2020/06/14,2020/06/14,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1439067695i/7945049.jpg
26203640,Nonviolent Communication: A Language of Life: Life-Changing Tools for Healthy Relationships (Nonviolent Communication Guides),Marshall B. Rosenberg,"Rosenberg, Marshall B.",Deepak Chopra,,,3,PuddleDancer Press,Kindle Edition,264,2015,1999,,2020/06/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1441489469i/26203640.jpg
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,1250301696,9781250301697,3,Celadon Books,Hardcover,336,2019,2019,2020/06/20,2020/06/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1668782119i/40097951.jpg
38636043,Call Your Daughter Home,Deb Spera,"Spera, Deb",,778307743,9780778307747,4,Park Row,Hardcover,352,2019,2018,2020/10/08,2020/06/22,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1551453506i/38636043.jpg
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,,,3,Scholastic Paperbacks,Paperback,563,2005,2003,2020/06/27,2020/06/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1538266636i/28194.jpg
7059447,"Athena: Grey-Eyed Goddess (Olympians, #2)",George  O'Connor,"O'Connor, George",,1596434325,9781596434325,4,First Second,Paperback,80,2010,2010,2020/07/16,2020/07/16,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1465513446i/7059447.jpg
9571719,"Hera: The Goddess and Her Glory (Olympians, #3)",George  O'Connor,"O'Connor, George",,1596434333,9781596434332,4,First Second,Paperback,77,2011,2011,2020/07/19,2020/07/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1471979056i/9571719.jpg
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,,,3,Tor Books,Paperback,1006,2006,2004,2020/07/19,2020/07/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1743119988i/14201.jpg
7492704,"Zeus: King of the Gods (Olympians, #1)",George  O'Connor,"O'Connor, George",,1596434317,9781596434318,4,First Second,Paperback,77,2010,2010,2020/07/22,2020/07/22,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1517885974i/7492704.jpg
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,525620788,9780525620785,2,Del Rey,Hardcover,320,2020,2020,2020/10/28,2020/07/31,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1607462569i/53152636.jpg
28195,"Inkspell (Inkworld, #2)",Cornelia Funke,"Funke, Cornelia",,439554004,9780439554008,3,The Chicken House,Hardcover,635,2005,2005,2020/08/01,2020/08/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1395358683i/28195.jpg
48836860,The Boy in the Field,Margot Livesey,"Livesey, Margot",,62946390,9780062946393,4,Harper,Hardcover,257,2020,2020,2021/01/02,2020/08/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1580102974i/48836860.jpg
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,,,4,Knopf,Hardcover,264,2020,2020,2021/01/10,2020/08/14,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1571925550i/48570454.jpg
48595550,The Death of Vivek Oji,Akwaeke Emezi,"Emezi, Akwaeke",,525541608,9780525541608,2,Riverhead Books,Hardcover,248,2020,2020,2020/10/10,2020/08/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1579616999i/48595550.jpg
50228560,"Try Softer: A Fresh Approach to Move Us out of Anxiety, Stress, and Survival Mode--and into a Life of Connection and Joy",Aundi Kolber,"Kolber, Aundi",,149643966X,9781496439666,3,Tyndale Momentum,Kindle Edition,256,2020,2020,2020/08/23,2020/08/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1561503199l/50228560.jpg
50970293,The Index of Self-Destructive Acts,Christopher R. Beha,"Beha, Christopher R.",,1947793829,9781947793828,4,Tin House Books,Hardcover,520,2020,2020,2020/08/24,2020/08/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1572985117i/50970293.jpg
17934391,"Aphrodite: Goddess of Love (Olympians, #6)",George  O'Connor,"O'Connor, George",,1596437391,9781596437395,4,First Second,Paperback,77,2013,2013,2020/09/01,2020/09/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1483392161i/17934391.jpg
15062370,"Poseidon: Earth Shaker (Olympians, #5)",George  O'Connor,"O'Connor, George",,1596437383,9781596437388,4,First Second,Paperback,77,2013,2013,2020/09/01,2020/09/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1483381509i/15062370.jpg
38915707,"Cozy Minimalist Home: More Style, Less Stuff",Myquillyn Smith,"Smith, Myquillyn",,310350913,9780310350910,3,Zondervan,Hardcover,208,2018,2018,2020/09/12,2020/09/12,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1529217047i/38915707.jpg
